feature_name,feature_type,country,population,latitude,longitude
Chernogorsk,City,Russia,71582,53.8313253,91.22269
Porto União,City,Brazil,71578,-26.2396012,-51.0799677
Goiana,City,Brazil,71549,-7.5596045,-34.9999931
Monastir,City,Tunisia,71546,35.7307021,10.7672946
Çankırı,City,Turkey,71379,40.607001,33.6210036
Upington,City,South Africa,71373,-28.4600342,21.2300114
Mardin,City,Turkey,71373,37.3115068,40.7427221
Kovel,City,Ukraine,71301,51.2170663,24.7166202
Sotik,City,Kenya,71285,-0.6795593,35.1200162
Asti,City,Italy,71276,44.9299823,8.2099792
Zadar,City,Croatia,71258,44.1201351,15.2622619
Ijuí,City,Brazil,71202,-28.3895475,-53.9199494
Anlu,City,China,71198,31.2699892,113.670002
Salima,City,Malawi,71181,-13.7829455,34.4332881
Mamou,City,Guinea,71153,10.3803858,-12.1000214
Sur,City,Oman,71152,22.5758171,59.5348051
Comayagua,City,Honduras,71142,14.4603951,-87.6499836
Bowling Green,City,United States of America,71140,36.9906995,-86.4436489
Muyinga,City,Burundi,71076,-2.8523466,30.3172603
Sunshine Coast,City,Australia,71043,-26.6799878,153.0500272
Altamira,City,Brazil,70888,-3.1996122,-52.2100021
Battle Creek,City,United States of America,70820,42.3210976,-85.1797467
Saraburi,City,Thailand,70769,14.530365,100.8799816
Debre Markos,City,Ethiopia,70758,10.3399748,37.7200126
Paracatu,City,Brazil,70753,-17.1995845,-46.8699921
Şirvan,City,Azerbaijan,70684,39.9323029,48.9202592
Lethbridge,City,Canada,70617,49.7004922,-112.8332784
Mindelo,City,Cabo Verde,70611,16.8837614,-25.0000092
Byumba,City,Rwanda,70593,-1.5795561,30.060015
Saint Gallen,City,Switzerland,70572,47.4229981,9.3619986
Scarborough,City,United Kingdom,70571,54.2803935,-0.4299844
Tatabánya,City,Hungary,70541,47.5499972,18.4329996
Volsk,City,Russia,70500,52.0347166,47.374307
Baiquan,City,China,70472,47.6018347,126.0818542
Kastamonu,City,Turkey,70402,41.3890022,33.7830035
Iguatu,City,Brazil,70380,-6.3599878,-39.2999891
San Marcos,City,United States of America,70371,29.8830713,-97.9411125
Sunyani,City,Ghana,70299,7.335999,-2.3360034
Châu Đốc,City,Vietnam,70239,10.7003921,105.1166739
Belogorsk,City,Russia,70203,50.9191,128.4637243
Karakol,City,Kyrgyzstan,70171,42.4920433,78.38182
Lisala,City,Dem. Rep. Congo,70087,2.1400102,21.5099943
Rongzhag,City,China,70000,30.950448,101.9166626
Texas City,City,United States of America,69914,29.4108779,-94.9627672
Lobatse,City,Botswana,69804,-25.2196118,25.680024
Trnava,City,Slovakia,69785,48.3665943,17.6000004
Totonicapán,City,Guatemala,69734,14.913999,-91.3580006
Ouezzane,City,Morocco,69658,34.8103416,-5.5700066
Arba Minch,City,Ethiopia,69622,6.0400047,37.5499971
Paragominas,City,Brazil,69613,-2.9595752,-47.4900059
Rio Verde,City,Mexico,69613,21.9299909,-99.9800061
Kankakee,City,United States of America,69608,41.1203699,-87.8611076
Tuy Hòa,City,Vietnam,69596,13.082004,109.3159987
Guajara-Miram,City,Brazil,69586,-10.8000268,-65.3499494
Villa Carlos Paz,City,Argentina,69451,-31.4200085,-64.5000013
Jaboticabal,City,Brazil,69394,-21.250035,-48.3299805
Arecibo,City,Puerto Rico,69307,18.440023,-66.7299943
Johnstown,City,United States of America,69286,40.327085,-78.9222217
Janesville,City,United States of America,69278,42.682626,-89.0215794
Bafia,City,Cameroon,69270,4.7503935,11.2300016
Kolda,City,Senegal,69267,12.910438,-14.9500283
Arauca,City,Colombia,69264,7.0906641,-70.7616346
Vaslui,City,Romania,69225,46.6333291,27.7333386
Hasselt,City,Belgium,69222,50.92883816466403,5.338536386219118
St. Charles,City,United States of America,69208,38.6030558,-76.9389319
Ongjin,City,North Korea,69195,37.9371017,125.3570922
Azogues,City,Ecuador,69087,-2.740002,-78.8400304
Giurgiu,City,Romania,69067,43.90180698686904,25.96632527518501
Potenza,City,Italy,69060,40.6420021,15.7989965
Ayr,City,United Kingdom,69042,55.4503996,-4.6166797
Jorhat,City,India,69033,26.7499809,94.2166674
Mocuba,City,Mozambique,68984,-16.8495801,38.2600313
Ragusa,City,Italy,68956,36.9300314,14.7299947
Liuhe,City,China,68938,42.2788522,125.7173287
Güines,City,Cuba,68935,22.8361371,-82.028027
Timbuktu,City,Mali,68872,16.7665851,-3.0165965
Wum,City,Cameroon,68836,6.400422,10.0700207
Chulucanas,City,Peru,68835,-5.0895744,-80.1700009
Tuymazy,City,Russia,68829,54.6047923,53.6943347
Oranjestad,City,Aruba,68775,12.521502808252649,-70.02552621251468
Al Ahmadi,City,Kuwait,68763,29.0769448,48.0837727
Saywun,City,Yemen,68747,15.942992,48.7873474
Kamloops,City,Canada,68714,50.6666606,-120.3332858
Gävle,City,Sweden,68635,60.6669804,17.1666418
Galveston,City,United States of America,68612,29.301143,-94.7974801
Borisoglebsk,City,Russia,68597,51.3687108,42.0887382
Bay City,City,United States of America,68549,43.5944566,-83.8888953
Sabanalarga,City,Colombia,68535,10.6399823,-74.9199854
L'Aquila,City,Italy,68503,42.3503982,13.3900248
Lima,City,United States of America,68364,40.7428736,-84.1052645
Türkmenbaşy,City,Turkmenistan,68292,40.0230467,52.9696761
Saldanha,City,South Africa,68284,-33.0100407,17.9300061
Lodja,City,Dem. Rep. Congo,68244,-3.5321443261543655,23.591413638094178
Matara,City,Sri Lanka,68244,5.9489767,80.5427734
Oturkpo,City,Nigeria,68220,7.1903996,8.1299841
Narathiwat,City,Thailand,68112,6.4318412,101.8214229
Artemisa,City,Cuba,68073,22.8133995,-82.761884
Balsas,City,Brazil,68056,-7.5200203,-46.0499905
Pontiac,City,United States of America,67994,42.6518526,-83.2902238
Putrajaya,City,Malaysia,67964,2.9325152122667406,101.6950374044619
Calbayog,City,Philippines,67921,12.067182,124.6041666
Concepción del Uruguay,City,Argentina,67895,-32.4799955,-58.2399958
Garissa,City,Kenya,67861,-0.4396256,39.6700227
Minxian,City,China,67826,34.4361784,104.0305904
Owensboro,City,United States of America,67825,37.7745793,-87.1133238
Deva,City,Romania,67802,45.883323,22.9166736
Khanty Mansiysk,City,Russia,67800,61.0015336,69.001514
Ishim,City,Russia,67762,56.1502277,69.4498071
Matehuala,City,Mexico,67717,23.6603762,-100.6500169
Boorama,City,Somaliland,67664,9.9404126,43.1800411
Juchitan,City,Mexico,67637,16.4299907,-95.0199988
Blacksburg,City,United States of America,67508,37.2294188,-80.4141978
Soyo,City,Angola,67491,-6.1296142,12.3699837
Santa Inês,City,Brazil,67424,-3.6599975,-45.3900308
El Bayadh,City,Algeria,67413,33.6903583,1.0099536
Dimbokro,City,Côte d'Ivoire,67349,6.6504584,-4.7100074
Tejen,City,Turkmenistan,67294,37.3786086,60.4960384
Kasese,City,Uganda,67269,0.17107791012890125,30.081379140562134
Tzaneen,City,South Africa,67245,-23.8195422,30.1699825
Jelgava,City,Latvia,67207,56.6527035,23.7128055
Lao Chi,City,Vietnam,67206,22.5013513,103.9659948
Puerto Maldonado,City,Peru,67155,-12.6000203,-69.183333
Mbaïki,City,Central African Rep.,67132,3.8704214,17.999976
Jaltipan,City,Mexico,66998,17.939976,-94.7399901
Narva,City,Estonia,66980,59.3776276,28.160286
Apatity,City,Russia,66907,67.5730705,33.3930415
Kati,City,Mali,66895,12.750422,-8.0800084
Aleksin,City,Russia,66885,54.5143327,37.094366
Kissidougou,City,Guinea,66815,9.1904584,-10.1200131
Baní,City,Dominican Rep.,66709,18.279999,-70.3310035
Las Heras,City,Argentina,66663,-32.825039,-68.8016767
Nalut,City,Libya,66609,31.8804429,10.9700175
Great Falls,City,United States of America,66558,47.5002905,-111.299987
Mansehra,City,Pakistan,66486,34.3417914,73.1968135
Kungur,City,Russia,66389,57.4347746,56.9543424
Klintsy,City,Russia,66336,52.7652405,32.2448429
Neryungri,City,Russia,66320,56.6740458,124.7103617
Huinan,City,China,66315,42.6229397,126.2614298
Lahij,City,Yemen,66288,13.058181,44.8837614
Leninogorsk,City,Russia,66263,54.5986945,52.448726
Pyongsan,City,North Korea,66260,38.3366897,126.3866418
Longview,City,United States of America,66231,46.1387199,-122.9369511
Burdur,City,Turkey,66158,37.7166601,30.2833355
Hastings,City,New Zealand,66100,-39.6382031,176.8367996
Alba Lulia,City,Romania,66085,46.0770031,23.5800006
Morón,City,Cuba,66060,22.1098507,-78.6274852
Lesosibirsk,City,Russia,65945,58.2432524,92.4832849
Lahat,City,Indonesia,65906,-3.8000407,103.5333081
Rockhampton,City,Australia,65850,-23.3639111,150.5200008
Chabahar,City,Iran,65801,25.3004053,60.629932
Polevskoy,City,Russia,65770,56.4434139,60.1880468
Sodo,City,Ethiopia,65737,6.9000039,37.7499849
Phyarpon,City,Myanmar,65601,16.2932548,95.6828829
Rio Negro,City,Brazil,65597,-26.1000232,-49.7900206
Panaji,City,India,65586,15.491997,73.8180006
Quiemo,City,China,65572,38.1337563,85.5333215
Prince George,City,Canada,65558,53.9166689,-122.7666515
Santo Ângelo,City,Brazil,65420,-28.3000439,-54.2800308
Bani Walid,City,Libya,65392,31.770398,13.9899882
San Luis Obispo,City,United States of America,65386,35.283181,-120.6585889
Masaka,City,Uganda,65373,-0.3296065,31.7299906
Kumertau,City,Russia,65321,52.7747748,55.7843363
Birni Nkonni,City,Niger,65252,13.790436,5.2599267
Debre Birhan,City,Ethiopia,65231,9.6803768,39.5300313
Békéscsaba,City,Hungary,65206,46.6720021,21.1010046
Cobán,City,Guatemala,65194,15.4699976,-90.3799978
Ji-Paraná,City,Brazil,65016,-10.8333065,-61.9670034
Borås,City,Sweden,65008,57.717756121714984,12.939247443030592
Solwezi,City,Zambia,65000,-12.1795809,26.39998
Saki,City,Azerbaijan,64968,41.1923293,47.1705468
Krasnoturinsk,City,Russia,64878,59.762369617766716,60.20834238018337
Tan Tan,City,Morocco,64868,28.4303951,-11.1000308
Gurupi,City,Brazil,64789,-11.7196089,-49.0599876
Rafha,City,Saudi Arabia,64755,29.6202191,43.4948022
Feyzabad,City,Afghanistan,64704,37.1297608,70.5792472
Mazatenango,City,Guatemala,64652,14.530365,-91.5099805
Binga,City,Dem. Rep. Congo,64639,2.3834062,20.4199833
Houma,City,United States of America,64592,29.5959312,-90.7194861
Puerto Madryn,City,Argentina,64555,-42.7700134,-65.04002
Parintins,City,Brazil,64428,-2.6100358,-56.7400098
Nepalganj,City,Nepal,64400,28.0503408,81.6166613
Tikhoretsk,City,Russia,64387,45.8531043,40.1377461
Port Charlotte,City,United States of America,64279,27.0000432,-82.1056967
Taloqan,City,Afghanistan,64256,36.729999,69.5400036
Victoria,City,United States of America,64209,28.8049976,-97.0033403
Qinggang,City,China,64182,46.6900299,126.1000443
Arras,City,France,64165,50.2833248,2.7833337
Ciudad Hidalgo,City,Mexico,64154,19.6799732,-100.569996
Zrenjanin,City,Serbia,64053,45.3786371,20.3994677
Mazabuka,City,Zambia,64006,-15.8600281,27.7600004
Pocatello,City,United States of America,63998,42.8713483,-112.4447233
Flagstaff,City,United States of America,63993,35.1980957,-111.6505083
Curvelo,City,Brazil,63954,-18.7595927,-44.429986
Colón,City,Cuba,63882,22.7195809,-80.9057957
Bismarck,City,United States of America,63871,46.8083173,-100.7833163
Kangar,City,Malaysia,63869,6.433002,100.1899987
Ramla,City,Israel,63860,31.9167001,34.8667025
Kristiansand,City,Norway,63814,58.14561960901902,7.9749838798265404
Caçador,City,Brazil,63726,-26.7700081,-51.020023
Kanchanaburi,City,Thailand,63699,14.0174247,99.5220284
Irecê,City,Brazil,63626,-11.2999963,-41.8700131
Svobodnyy,City,Russia,63620,51.4061762,128.1311865
Catalão,City,Brazil,63544,-18.1800415,-47.9500037
Zarafshon,City,Uzbekistan,63543,41.582228,64.201807
Samut Sakhon,City,Thailand,63498,13.536,100.2740046
Kakamega,City,Kenya,63426,0.2904073,34.7300142
Sefra,City,Algeria,63420,32.7604151,-0.5799494
Rzhev,City,Russia,63414,56.2574046,34.3274548
Cahul,City,Moldova,63407,45.9078813,28.1944441
Bhairawa,City,Nepal,63367,27.5333041,83.3832995
Molepolole,City,Botswana,63248,-24.3999719,25.5100085
Zalău,City,Romania,63232,47.1750031,23.0630045
Vilhena,City,Brazil,63231,-12.7166024,-60.1165996
Valença,City,Brazil,63231,-13.3596122,-39.0800283
Jackson,City,United States of America,63196,35.6148661,-88.8138918
Medicine Hat,City,Canada,63138,50.0333142,-110.6833322
Knysna,City,South Africa,63106,-34.032924,23.0333121
Balakhna,City,Russia,63083,56.494341,43.5943827
Bossangoa,City,Central African Rep.,63064,6.4837244,17.4499837
Sopore,City,India,63035,34.2999593,74.4666585
Belize City,City,Belize,63028,17.498711,-88.1883745
Kasongo,City,Dem. Rep. Congo,63000,-4.4500268,26.6600158
Coffs Harbour,City,Australia,62978,-30.3070532,153.1122973
Machiques,City,Venezuela,62968,10.0704305,-72.5499492
Itapeva,City,Brazil,62957,-23.9795841,-48.8800245
Beledweyne,City,Somalia,62945,4.7399807,45.2000211
Graaff Reinet,City,South Africa,62896,-32.3000065,24.5400419
Balboa,City,Panama,62882,8.9499821,-79.5666527
Bitlis,City,Turkey,62811,38.3940001,42.1229976
Guamúchil,City,Mexico,62695,25.4703691,-108.0900021
Nkawkaw,City,Ghana,62667,6.5504645,-0.7800147
Wenatchee,City,United States of America,62625,47.4236286,-120.3090237
Belebey,City,Russia,62582,54.1291366,54.1187015
Tataouine,City,Tunisia,62577,33.0000032,10.4667036
Surin,City,Thailand,62536,14.886829,103.4914502
Kayes,City,Congo,62521,-4.1800175,13.2800057
Dubuque,City,United States of America,62483,42.5009316,-90.6644507
Singida,City,Tanzania,62432,-4.8196167,34.7400394
Elmira,City,United States of America,62376,42.0901298,-76.8080355
Tanjung Pandan,City,Indonesia,62374,-2.7500272,107.6500077
Assen,City,Netherlands,62237,53.0000011,6.5500026
Chistopol,City,Russia,62200,55.3647717,50.6406709
Bambari,City,Central African Rep.,62098,5.7619597,20.6672033
Tikhvin,City,Russia,62075,59.6448464,33.5143778
Sagua la Grande,City,Cuba,62073,22.8090328,-80.0710922
Tupã,City,Brazil,62035,-21.9299935,-50.5199502
Veszprém,City,Hungary,62023,47.0909971,17.9109996
Madang,City,Papua New Guinea,62023,-5.2248116,145.785251
Ferkessédougou,City,Côte d'Ivoire,62008,9.6004075,-5.2000291
Conway,City,United States of America,61995,35.0912805,-92.4513184
Labinsk,City,Russia,61945,44.6347807,40.7442724
Parkersburg,City,United States of America,61935,39.2666588,-81.5616472
Fernandópolis,City,Brazil,61931,-20.2696297,-50.2600436
Apia,City,Samoa,61916,-13.835714958212938,-171.76859897688345
Zalaegerszeg,City,Hungary,61898,46.844001,16.8399996
Bamian,City,Afghanistan,61863,34.81333703893491,67.82273157485362
Bassar,City,Togo,61845,9.2610001,0.7890036
Moca,City,Dominican Rep.,61834,19.3969981,-70.5230006
Iskitim,City,Russia,61827,54.6509394,83.2865336
Berbérati,City,Central African Rep.,61815,4.2499589,15.7800081
Benevento,City,Italy,61791,41.1337024,14.7499934
Dothan,City,United States of America,61741,31.2234546,-85.3905866
Chinhoyi,City,Zimbabwe,61739,-17.3596264,30.1800077
Medenine,City,Tunisia,61705,33.399999,10.4166996
Troyes,City,France,61703,48.3403943,4.0833577
Vyska,City,Russia,61664,55.3247225,42.1643925
Pula,City,Croatia,61599,44.8687199,13.8480847
Sibay,City,Russia,61590,52.7091199,58.6387357
Anderson,City,United States of America,61558,34.5037453,-82.6502629
Cayenne,City,France,61550,4.9329922,-52.3300206
Ponta Delgada,City,Portugal,61526,37.7483018,-25.6665835
Fengcheng,City,China,61469,28.2004092,115.7700288
Stralsund,City,Germany,61368,54.3004181,13.1000166
Marietta,City,United States of America,61360,33.9556134,-84.5432481
Civitavecchia,City,Italy,61316,42.1004134,11.7999926
Portimão,City,Portugal,61226,37.1337398,-8.533314
Gaalkacyo,City,Somalia,61200,6.7699601,47.4300142
Valdosta,City,United States of America,61179,30.8328583,-83.2785966
Temple,City,United States of America,61161,31.1020925,-97.3630083
Kokomo,City,United States of America,61121,40.4867652,-86.133642
Coburg,City,Germany,61054,50.2666075,10.9666068
Yopal,City,Colombia,61029,5.3469991,-72.4059986
Salsk,City,Russia,61000,46.4775106,41.5420015
Cherbourg,City,France,60991,49.6503919,-1.6499874
El Carmen de Bolívar,City,Colombia,60980,9.7203744,-75.1299984
Bouaflé,City,Côte d'Ivoire,60962,6.9779971,-5.7480024
Rason,City,North Korea,60864,42.3376858,130.4027274
Tartagal,City,Argentina,60819,-22.5500073,-63.8100175
Canela,City,Brazil,60806,-29.3600309,-50.81001
Nelson,City,New Zealand,60800,-41.2925917,173.247448
Casper,City,United States of America,60791,42.84687217376596,-106.32324265972944
San Fernando,City,Chile,60746,-34.5800224,-70.9899669
Shuya,City,Russia,60705,56.8543449,41.3642863
Sfintu-Gheorghe,City,Romania,60677,45.8679961,25.7930015
Tidore,City,Indonesia,60611,0.6963774,127.4359834
Lokoja,City,Nigeria,60579,7.8003882,6.7399397
Langzhong,City,China,60542,31.5759396,105.9655627
Pirassununga,City,Brazil,60413,-21.9900415,-47.4299838
Khujayli,City,Uzbekistan,60401,42.4047101,59.4516577
Banfora,City,Burkina Faso,60288,10.630448,-4.7600043
Zima,City,Russia,60239,53.9330504,102.0330896
Mbanza-Congo,City,Angola,60182,-6.2696057,14.2399987
Lankaran,City,Azerbaijan,60180,38.7540027,48.8510644
Pirapora,City,Brazil,60164,-17.3300158,-44.9299813
Laascaanood,City,Somaliland,60100,8.4332971,47.3166996
Caratinga,City,Brazil,60066,-19.7900207,-42.1399966
Crotone,City,Italy,60010,39.0833366,17.123337
Uíge,City,Angola,60008,-7.6200142,15.0499751
Ithaca,City,United States of America,59930,42.4405735,-76.4969434
Kotlas,City,Russia,59879,61.2630681,46.6630843
Gorno Altaysk,City,Russia,59868,51.9613361,85.9576884
Nkhotakota,City,Malawi,59854,-12.9162801,34.3000146
Linares,City,Spain,59761,38.0833201,-3.6333547
Itapetinga,City,Brazil,59721,-15.2499878,-40.2499827
São Borja,City,Brazil,59613,-28.6596085,-56.0099768
Växjö,City,Sweden,59600,56.8836971,14.8167077
Leticia,City,Colombia,59575,-4.2012067,-69.955261
Béja,City,Tunisia,59567,36.7304053,9.1900227
Drummondville,City,Canada,59489,45.883335,-72.4833641
Truc Giang,City,Vietnam,59442,10.234998,106.3749966
Carazinho,City,Brazil,59417,-28.2900187,-52.8000436
Dengzhou,City,China,59338,32.6803683,112.0800215
San Felipe,City,Chile,59294,-32.7500049,-70.7200092
Santa Rosa,City,Brazil,59281,-27.8695276,-54.4599681
Lappeenranta,City,Finland,59276,61.0670593,28.1833337
Kavala,City,Greece,59240,40.9412111,24.4017604
Gannan,City,China,59239,47.9203683,123.5100215
Azua,City,Dominican Rep.,59139,18.4539961,-70.7290016
Viedma,City,Argentina,59122,-40.81319732964497,-62.99754456575547
Concepción,City,Paraguay,59118,-23.4063891,-57.4344119
Manacapuru,City,Brazil,59102,-3.2895809,-60.6199797
Mt.  Hagen,City,Papua New Guinea,59064,-5.8632222,144.2168196
San Francisco,City,Argentina,59062,-31.4300338,-62.0899675
Corvallis,City,United States of America,59030,44.5723556,-123.2799793
Kabinda,City,Dem. Rep. Congo,59004,-6.1296142,24.4799939
Mikhaylovka,City,Russia,58898,50.0678599,43.2174548
Solnechnogorsk,City,Russia,58891,56.1806909,36.9808846
Telêmaco Borba,City,Brazil,58880,-24.3299503,-50.6199958
Guanambi,City,Brazil,58877,-14.2295849,-42.7899827
Hattiesburg,City,United States of America,58874,31.3272726,-89.2902452
Tezpur,City,India,58851,26.6337606,92.8000097
Morgantown,City,United States of America,58808,39.6298149,-79.9560604
Kamphaeng Phet,City,Thailand,58787,16.472997,99.5290027
Arsenyev,City,Russia,58700,44.1623031,133.2823449
Embu,City,Kenya,58620,-0.5195691,37.4500032
Jonesboro,City,United States of America,58619,35.8425783,-90.7041641
Aketi,City,Dem. Rep. Congo,58601,2.7404645,23.7799849
Grand Forks,City,United States of America,58566,47.9252775,-97.0324858
Dalton,City,United States of America,58557,34.7697239,-84.9703022
San Pedro,City,Argentina,58430,-24.2196212,-64.8700045
Benton Harbor,City,United States of America,58382,42.1166398,-86.4541909
Rocky Mount,City,United States of America,58361,35.9379989,-77.7907662
Chaiyaphum,City,Thailand,58350,15.8040082,102.0386189
Bondoukou,City,Côte d'Ivoire,58297,8.0304258,-2.8000206
Korçë,City,Albania,58259,40.616676,20.7666635
San Andrés,City,Unknown,58257,12.5621371,-81.6903266
Agen,City,France,58223,44.2004144,0.6333357
